stt,filename,file_path,full_text,nominal,upper_tol,lower_tol,case_type,has_fraction_line,is_boxed,angle
237,syn_000237.png,images/syn_000237.png,0.052°,0.052°,,,angle_decimal_deg,False,False,0.24
238,syn_000238.png,images/syn_000238.png,15° 10',15° 10',,,angle_dms_min,False,False,-0.51
239,syn_000239.png,images/syn_000239.png,50.324 0/-0.03,50.324,0,-0.03,stacked_normal,False,False,0.04
240,syn_000240.png,images/syn_000240.png,75±0.002,75,+0.002,-0.002,symmetric_tight,False,False,-0.37
241,syn_000241.png,images/syn_000241.png,Ø6,Ø6,,,simple_diameter,False,False,0.44
242,syn_000242.png,images/syn_000242.png,Ø91.712 0/-0.05,Ø91.712,0,-0.05,stacked_normal,False,False,-0.71
243,syn_000243.png,images/syn_000243.png,2.75 +0.05/0,2.75,+0.05,0,stacked_fraction,True,False,0.4
244,syn_000244.png,images/syn_000244.png,C0.25,C0.25,,,simple_chamfer,False,False,45.02
245,syn_000245.png,images/syn_000245.png,"45°35'45""","45°35'45""",,,angle_dms_full,False,False,-0.31
246,syn_000246.png,images/syn_000246.png,4.026 -0.002/-0.004,4.026,-0.002,-0.004,stacked_normal,False,False,-4.69
247,syn_000247.png,images/syn_000247.png,5.04 -0.005/-0.008,5.04,-0.005,-0.008,stacked_fraction,True,False,0.17
248,syn_000248.png,images/syn_000248.png,78.435 +0.005/+0.002,78.435,+0.005,+0.002,stacked_normal,False,False,0.72
249,syn_000249.png,images/syn_000249.png,12.160 0/-0.002,12.160,0,-0.002,stacked_fraction,True,False,-0.48
250,syn_000250.png,images/syn_000250.png,"5°7'11""","5°7'11""",,,angle_dms_full,False,False,0.15
251,syn_000251.png,images/syn_000251.png,56.003 +0.015/0,56.003,+0.015,0,stacked_normal,False,False,-0.13
252,syn_000252.png,images/syn_000252.png,15°±1°,15°,+1°,-1°,angle_dms_tol,False,False,-15.36
253,syn_000253.png,images/syn_000253.png,0.262°,0.262°,,,angle_decimal_deg,False,False,0.61
254,syn_000254.png,images/syn_000254.png,12.150 0/-0.01,12.150,0,-0.01,stacked_normal,False,False,0.37
255,syn_000255.png,images/syn_000255.png,0.25 0/-0.015,0.25,0,-0.015,stacked_fraction,True,False,0.2
256,syn_000256.png,images/syn_000256.png,Ø74.986 0/-0.03,Ø74.986,0,-0.03,stacked_fraction,True,False,-0.37
257,syn_000257.png,images/syn_000257.png,Ø17.388 0/-0.008,Ø17.388,0,-0.008,stacked_normal,False,False,0.61
258,syn_000258.png,images/syn_000258.png,4.04±0.005,4.04,+0.005,-0.005,symmetric_tight,False,False,0.07
259,syn_000259.png,images/syn_000259.png,15.80 0/-0.015,15.80,0,-0.015,stacked_normal,False,False,0.01
260,syn_000260.png,images/syn_000260.png,90°±15',90°,+15',-15',angle_dms_tol,False,False,0.15
261,syn_000261.png,images/syn_000261.png,50.00 0/-0.015,50.00,0,-0.015,stacked_normal,False,False,0.56
262,syn_000262.png,images/syn_000262.png,84.309,84.309,,,simple_nominal_plain,False,False,-0.35
263,syn_000263.png,images/syn_000263.png,R60 0/-0.03,R60,0,-0.03,stacked_fraction,True,False,0.24
264,syn_000264.png,images/syn_000264.png,80.649 0/-0.015,80.649,0,-0.015,stacked_fraction,True,False,-4.77
265,syn_000265.png,images/syn_000265.png,16.350 0/-0.005,16.350,0,-0.005,stacked_fraction,True,False,0.68
266,syn_000266.png,images/syn_000266.png,15.80 +0.02/-0.02,15.80,+0.02,-0.02,stacked_fraction,True,False,0.55
267,syn_000267.png,images/syn_000267.png,Ø33.613 +0.005/0,Ø33.613,+0.005,0,stacked_normal,False,False,0.63
268,syn_000268.png,images/syn_000268.png,M2.75 0/-0.002,M2.75,0,-0.002,stacked_normal,False,False,0.11
269,syn_000269.png,images/syn_000269.png,180°,180°,,,simple_angle_simple,False,False,-29.61
270,syn_000270.png,images/syn_000270.png,"25°59'43""","25°59'43""",,,angle_dms_full,False,False,0.05
271,syn_000271.png,images/syn_000271.png,90.150 0/-0.015,90.150,0,-0.015,stacked_fraction,True,False,-0.17
272,syn_000272.png,images/syn_000272.png,48.287 0/-0.003,48.287,0,-0.003,stacked_fraction,True,False,-0.41
273,syn_000273.png,images/syn_000273.png,Ø40±0.025,Ø40,+0.025,-0.025,symmetric_tight,False,False,0.36
274,syn_000274.png,images/syn_000274.png,60°40',60°40',,,angle_dms_min,False,False,-16.05
275,syn_000275.png,images/syn_000275.png,60°±1°,60°,+1°,-1°,angle_dms_tol,False,False,-46.37
276,syn_000276.png,images/syn_000276.png,32.099±0.005,32.099,+0.005,-0.005,symmetric_tight,False,False,0.18
277,syn_000277.png,images/syn_000277.png,R14.941 +0.05/-0.01,R14.941,+0.05,-0.01,stacked_fraction,True,False,-0.79
278,syn_000278.png,images/syn_000278.png,10 0/-0.03,10,0,-0.03,stacked_fraction,True,False,-0.49
279,syn_000279.png,images/syn_000279.png,31.066 0/-0.01,31.066,0,-0.01,stacked_fraction,True,False,-0.8
280,syn_000280.png,images/syn_000280.png,Ø18.263 +0.002/0,Ø18.263,+0.002,0,stacked_normal,False,False,3.33
281,syn_000281.png,images/syn_000281.png,5.04 0/-0.005,5.04,0,-0.005,stacked_normal,False,False,-0.57
282,syn_000282.png,images/syn_000282.png,Ø3.032 0/-0.005,Ø3.032,0,-0.005,stacked_normal,False,False,0.4
283,syn_000283.png,images/syn_000283.png,12.160 REF,12.160 REF,,,simple_boxed_ref,False,False,-0.53
284,syn_000284.png,images/syn_000284.png,"12°12'10""","12°12'10""",,,angle_dms_full,False,False,45.77
285,syn_000285.png,images/syn_000285.png,8.308 0/-0.002,8.308,0,-0.002,stacked_normal,False,False,0.28
286,syn_000286.png,images/syn_000286.png,Ø10.50 -0.005/-0.007,Ø10.50,-0.005,-0.007,stacked_fraction,True,False,-0.07
287,syn_000287.png,images/syn_000287.png,50.00 0/-0.002,50.00,0,-0.002,stacked_normal,False,False,-0.74
288,syn_000288.png,images/syn_000288.png,"12°19'39""","12°19'39""",,,angle_dms_full,False,False,46.01
289,syn_000289.png,images/syn_000289.png,"60° 40' 10""","60° 40' 10""",,,angle_dms_full,False,False,-31.25
290,syn_000290.png,images/syn_000290.png,R16.674 0/-0.002,R16.674,0,-0.002,stacked_normal,False,False,0.53
291,syn_000291.png,images/syn_000291.png,0.941 +0.02/0,0.941,+0.02,0,stacked_normal,False,False,-0.67
292,syn_000292.png,images/syn_000292.png,35.726 +0.015/0,35.726,+0.015,0,stacked_normal,False,False,-0.22
293,syn_000293.png,images/syn_000293.png,"75° 30' 38""","75° 30' 38""",,,angle_dms_full,False,False,0.66
294,syn_000294.png,images/syn_000294.png,Ø15.80±0.002,Ø15.80,+0.002,-0.002,symmetric_tight,False,False,-0.24
295,syn_000295.png,images/syn_000295.png,"5° 14' 20""","5° 14' 20""",,,angle_dms_full,False,False,0.08
296,syn_000296.png,images/syn_000296.png,57.63 +0.05/0,57.63,+0.05,0,stacked_normal,False,False,-3.15
297,syn_000297.png,images/syn_000297.png,50.00 +0.01/0,50.00,+0.01,0,stacked_normal,False,False,-1.26
298,syn_000298.png,images/syn_000298.png,1.047°,1.047°,,,angle_decimal_deg,False,False,-30.04
299,syn_000299.png,images/syn_000299.png,R12.50 0/-0.02,R12.50,0,-0.02,stacked_normal,False,False,0.71
300,syn_000300.png,images/syn_000300.png,24.5,24.5,,,simple_nominal_plain,False,False,-0.32
301,syn_000301.png,images/syn_000301.png,"0°46'8""","0°46'8""",,,angle_dms_full,False,False,0.04
302,syn_000302.png,images/syn_000302.png,0.0024 0/-0.01,0.0024,0,-0.01,stacked_fraction,True,False,0.36
303,syn_000303.png,images/syn_000303.png,16 +0.05/-0.002,16,+0.05,-0.002,stacked_fraction,True,False,-2.92
304,syn_000304.png,images/syn_000304.png,73.65 0/-0.03,73.65,0,-0.03,stacked_fraction,True,False,0.71
305,syn_000305.png,images/syn_000305.png,15°±5',15°,+5',-5',angle_dms_tol,False,False,-15.83
306,syn_000306.png,images/syn_000306.png,R4.04 +0.02/-0.02,R4.04,+0.02,-0.02,stacked_fraction,True,False,0.61
307,syn_000307.png,images/syn_000307.png,Ø12.150 +0.003/0,Ø12.150,+0.003,0,stacked_fraction,True,False,-0.6
308,syn_000308.png,images/syn_000308.png,0.523°,0.523°,,,angle_decimal_deg,False,False,44.19
309,syn_000309.png,images/syn_000309.png,11.89 +0.02/-0.02,11.89,+0.02,-0.02,stacked_normal,False,False,0.35
310,syn_000310.png,images/syn_000310.png,0.941 0/-0.03,0.941,0,-0.03,stacked_normal,False,False,0.34
311,syn_000311.png,images/syn_000311.png,0.268 +0.005/-0.002,0.268,+0.005,-0.002,stacked_fraction,True,False,-0.42
312,syn_000312.png,images/syn_000312.png,9.862 +0.05/0,9.862,+0.05,0,stacked_fraction,True,False,-0.92
313,syn_000313.png,images/syn_000313.png,51.325±0.002,51.325,+0.002,-0.002,symmetric_tight,False,False,0.06
314,syn_000314.png,images/syn_000314.png,"25° 13' 43""","25° 13' 43""",,,angle_dms_full,False,False,0.79
315,syn_000315.png,images/syn_000315.png,R15.80 +0.015/-0.002,R15.80,+0.015,-0.002,stacked_normal,False,False,-0.7
316,syn_000316.png,images/syn_000316.png,27.964 +0.004/+0.001,27.964,+0.004,+0.001,stacked_normal,False,False,-0.48
317,syn_000317.png,images/syn_000317.png,25.4,25.4,,,simple_nominal_plain,False,False,-0.58
318,syn_000318.png,images/syn_000318.png,60°±15',60°,+15',-15',angle_dms_tol,False,False,-28.79
319,syn_000319.png,images/syn_000319.png,15°±30',15°,+30',-30',angle_dms_tol,False,False,-60.84
320,syn_000320.png,images/syn_000320.png,12°42',12°42',,,angle_dms_min,False,False,0.42
321,syn_000321.png,images/syn_000321.png,R2.160 +0.012/+0.01,R2.160,+0.012,+0.01,stacked_fraction,True,False,0.56
322,syn_000322.png,images/syn_000322.png,Ø10,Ø10,,,simple_diameter,False,False,0.29
323,syn_000323.png,images/syn_000323.png,50 TYP,50 TYP,,,simple_boxed_ref,False,False,0.44
324,syn_000324.png,images/syn_000324.png,56.003±0.015,56.003,+0.015,-0.015,symmetric_tight,False,False,-3.5
325,syn_000325.png,images/syn_000325.png,30°39',30°39',,,angle_dms_min,False,False,30.4
326,syn_000326.png,images/syn_000326.png,0.1873 -0.01/-0.015,0.1873,-0.01,-0.015,stacked_normal,False,False,0.78
327,syn_000327.png,images/syn_000327.png,12.50 +0.01/-0.02,12.50,+0.01,-0.02,stacked_fraction,True,False,0.36
328,syn_000328.png,images/syn_000328.png,0.941 +0.005/-0.005,0.941,+0.005,-0.005,stacked_fraction,True,False,-4.45
329,syn_000329.png,images/syn_000329.png,(0.25),(0.25),,,simple_boxed_ref,False,False,-0.59
330,syn_000330.png,images/syn_000330.png,2.160 +0.01/-0.03,2.160,+0.01,-0.03,stacked_normal,False,False,0.63
331,syn_000331.png,images/syn_000331.png,92.984,92.984,,,simple_nominal_plain,False,False,-0.62
332,syn_000332.png,images/syn_000332.png,30° 27',30° 27',,,angle_dms_min,False,False,14.24
333,syn_000333.png,images/syn_000333.png,73.65 +0.002/0,73.65,+0.002,0,stacked_fraction,True,False,4.98
334,syn_000334.png,images/syn_000334.png,Ø14.941 +0.005/0,Ø14.941,+0.005,0,stacked_fraction,True,False,0.45
335,syn_000335.png,images/syn_000335.png,57.63 0/-0.003,57.63,0,-0.003,stacked_normal,False,False,-0.34
336,syn_000336.png,images/syn_000336.png,0.2733±0.05,0.2733,+0.05,-0.05,symmetric_tight,False,False,0.57
337,syn_000337.png,images/syn_000337.png,0.262°,0.262°,,,angle_decimal_deg,False,False,-0.26
338,syn_000338.png,images/syn_000338.png,C0.1549 +0.05/-0.005,C0.1549,+0.05,-0.005,stacked_fraction,True,False,0.39
339,syn_000339.png,images/syn_000339.png,M12.150 +0.004/+0.001,M12.150,+0.004,+0.001,stacked_fraction,True,False,-0.51
340,syn_000340.png,images/syn_000340.png,Ø6,Ø6,,,simple_diameter,False,False,-0.35
341,syn_000341.png,images/syn_000341.png,Ø12.689 0/-0.005,Ø12.689,0,-0.005,stacked_normal,False,False,0.57
342,syn_000342.png,images/syn_000342.png,12.50 +0.03/0,12.50,+0.03,0,stacked_normal,False,False,-3.68
343,syn_000343.png,images/syn_000343.png,C73.65 +0.01/+0.005,C73.65,+0.01,+0.005,stacked_normal,False,False,0.53
344,syn_000344.png,images/syn_000344.png,Ø11.89 +0.005/-0.002,Ø11.89,+0.005,-0.002,stacked_fraction,True,False,0.33
345,syn_000345.png,images/syn_000345.png,40 0/-0.003,40,0,-0.003,stacked_fraction,True,False,0.02
346,syn_000346.png,images/syn_000346.png,Ø5±0.025,Ø5,+0.025,-0.025,symmetric_tight,False,False,-0.03
347,syn_000347.png,images/syn_000347.png,50.00±0.002,50.00,+0.002,-0.002,symmetric_tight,False,False,0.03
348,syn_000348.png,images/syn_000348.png,8.063 +0.007/+0.002,8.063,+0.007,+0.002,stacked_normal,False,False,0.69
349,syn_000349.png,images/syn_000349.png,47.855 +0.005/-0.005,47.855,+0.005,-0.005,stacked_fraction,True,False,0.61
350,syn_000350.png,images/syn_000350.png,24.50±0.025,24.50,+0.025,-0.025,symmetric_tight,False,False,-0.53
351,syn_000351.png,images/syn_000351.png,C0.5,C0.5,,,simple_chamfer,False,False,-0.58
352,syn_000352.png,images/syn_000352.png,33.613 +0.015/-0.03,33.613,+0.015,-0.03,stacked_normal,False,False,0.78
353,syn_000353.png,images/syn_000353.png,C46.633 +0.02/-0.02,C46.633,+0.02,-0.02,stacked_fraction,True,False,-0.29
354,syn_000354.png,images/syn_000354.png,R3 MAX,R3 MAX,,,simple_radius_corner,False,False,-0.06
355,syn_000355.png,images/syn_000355.png,15°22',15°22',,,angle_dms_min,False,False,0.77
356,syn_000356.png,images/syn_000356.png,Ø68.124 0/-0.005,Ø68.124,0,-0.005,stacked_fraction,True,False,-0.62
357,syn_000357.png,images/syn_000357.png,28°13',28°13',,,angle_dms_min,False,False,0.67
358,syn_000358.png,images/syn_000358.png,Ø12.393±0.1,Ø12.393,+0.1,-0.1,symmetric_tight,False,False,0.52
359,syn_000359.png,images/syn_000359.png,12.5°,12.5°,,,angle_decimal_deg,False,False,29.01
360,syn_000360.png,images/syn_000360.png,48.528,48.528,,,simple_nominal_plain,False,False,0.47
361,syn_000361.png,images/syn_000361.png,7.525 -0.01/-0.015,7.525,-0.01,-0.015,stacked_fraction,True,False,0.34
362,syn_000362.png,images/syn_000362.png,5.04 0/-0.008,5.04,0,-0.008,stacked_fraction,True,False,-0.75
363,syn_000363.png,images/syn_000363.png,"75°4'54""","75°4'54""",,,angle_dms_full,False,False,45.21
364,syn_000364.png,images/syn_000364.png,C1.5,C1.5,,,simple_chamfer,False,False,-58.62
365,syn_000365.png,images/syn_000365.png,Ø35.726 -0.005/-0.008,Ø35.726,-0.005,-0.008,stacked_normal,False,False,0.52
366,syn_000366.png,images/syn_000366.png,Ø66.424 +0.01/-0.01,Ø66.424,+0.01,-0.01,stacked_fraction,True,False,-0.35
367,syn_000367.png,images/syn_000367.png,R5 MIN,R5 MIN,,,simple_radius_corner,False,False,-0.31
368,syn_000368.png,images/syn_000368.png,1.998 0/-0.03,1.998,0,-0.03,stacked_normal,False,False,-0.56
369,syn_000369.png,images/syn_000369.png,28°44',28°44',,,angle_dms_min,False,False,-0.16
370,syn_000370.png,images/syn_000370.png,(0.25),(0.25),,,simple_boxed_ref,False,False,-0.72
371,syn_000371.png,images/syn_000371.png,56.003±0.05,56.003,+0.05,-0.05,symmetric_tight,False,False,-0.66
372,syn_000372.png,images/syn_000372.png,0°3',0°3',,,angle_dms_min,False,False,-59.84
373,syn_000373.png,images/syn_000373.png,12.50 0/-0.003,12.50,0,-0.003,stacked_fraction,True,False,-0.58
374,syn_000374.png,images/syn_000374.png,40 +0.007/+0.005,40,+0.007,+0.005,stacked_fraction,True,False,-0.72
375,syn_000375.png,images/syn_000375.png,C0.3,C0.3,,,simple_chamfer,False,False,0.72
376,syn_000376.png,images/syn_000376.png,R50.00 -0.003/-0.005,R50.00,-0.003,-0.005,stacked_fraction,True,False,-0.09
377,syn_000377.png,images/syn_000377.png,Ø8 -0.003/-0.005,Ø8,-0.003,-0.005,stacked_normal,False,False,-4.32
378,syn_000378.png,images/syn_000378.png,R5MAX,R5MAX,,,simple_radius_corner,False,False,-43.85
379,syn_000379.png,images/syn_000379.png,C17.997 +0.01/-0.03,C17.997,+0.01,-0.03,stacked_fraction,True,False,5.13
380,syn_000380.png,images/syn_000380.png,R0.25±0.1,R0.25,+0.1,-0.1,symmetric_tight,False,False,-0.24
381,syn_000381.png,images/syn_000381.png,12.150 +0.005/0,12.150,+0.005,0,stacked_normal,False,False,1.59
382,syn_000382.png,images/syn_000382.png,32.057 +0.01/+0.005,32.057,+0.01,+0.005,stacked_fraction,True,False,-0.26
383,syn_000383.png,images/syn_000383.png,C0.3313 +0.01/0,C0.3313,+0.01,0,stacked_normal,False,False,0.67
384,syn_000384.png,images/syn_000384.png,0.941 0/-0.05,0.941,0,-0.05,stacked_fraction,True,False,0.78
385,syn_000385.png,images/syn_000385.png,7.525±0.015,7.525,+0.015,-0.015,symmetric_tight,False,False,-0.75
386,syn_000386.png,images/syn_000386.png,R0.25 +0.01/0,R0.25,+0.01,0,stacked_normal,False,False,-0.41
387,syn_000387.png,images/syn_000387.png,Ø0.652 +0.012/+0.01,Ø0.652,+0.012,+0.01,stacked_fraction,True,False,-0.48
388,syn_000388.png,images/syn_000388.png,(25.4),(25.4),,,simple_boxed_ref,False,False,0.23
389,syn_000389.png,images/syn_000389.png,Ø12.155 +0.003/+0.001,Ø12.155,+0.003,+0.001,stacked_fraction,True,False,0.42
390,syn_000390.png,images/syn_000390.png,10.50±0.05,10.50,+0.05,-0.05,symmetric_tight,False,False,-0.04
391,syn_000391.png,images/syn_000391.png,Ø4.04 +0.05/0,Ø4.04,+0.05,0,stacked_fraction,True,False,-0.58
392,syn_000392.png,images/syn_000392.png,11.89 0/-0.03,11.89,0,-0.03,stacked_normal,False,False,0.43
393,syn_000393.png,images/syn_000393.png,C0.2,C0.2,,,simple_chamfer,False,False,-0.32
394,syn_000394.png,images/syn_000394.png,Ø20 0/-0.005,Ø20,0,-0.005,stacked_fraction,True,False,-0.14
395,syn_000395.png,images/syn_000395.png,C0.652 -0.001/-0.004,C0.652,-0.001,-0.004,stacked_fraction,True,False,-0.72
396,syn_000396.png,images/syn_000396.png,50.00 +0.01/+0.005,50.00,+0.01,+0.005,stacked_normal,False,False,-0.34
397,syn_000397.png,images/syn_000397.png,4.04±0.025,4.04,+0.025,-0.025,symmetric_tight,False,False,0.65
398,syn_000398.png,images/syn_000398.png,87.281 +0.005/-0.005,87.281,+0.005,-0.005,stacked_normal,False,False,-0.5
399,syn_000399.png,images/syn_000399.png,Ø12.160 0/-0.03,Ø12.160,0,-0.03,stacked_normal,False,False,-0.51
400,syn_000400.png,images/syn_000400.png,4.401 0/-0.005,4.401,0,-0.005,stacked_fraction,True,False,0.06
401,syn_000401.png,images/syn_000401.png,Ø4.04 0/-0.005,Ø4.04,0,-0.005,stacked_fraction,True,False,-0.47
402,syn_000402.png,images/syn_000402.png,Ø0.290 -0.005/-0.01,Ø0.290,-0.005,-0.01,stacked_normal,False,False,4.62
403,syn_000403.png,images/syn_000403.png,0.2672 0/-0.002,0.2672,0,-0.002,stacked_fraction,True,False,0.67
404,syn_000404.png,images/syn_000404.png,19.790 -0.01/-0.012,19.790,-0.01,-0.012,stacked_normal,False,False,-0.76
405,syn_000405.png,images/syn_000405.png,"2°13'17""","2°13'17""",,,angle_dms_full,False,False,44.33
406,syn_000406.png,images/syn_000406.png,14.941±0.002,14.941,+0.002,-0.002,symmetric_tight,False,False,0.39
407,syn_000407.png,images/syn_000407.png,"0°5'59""","0°5'59""",,,angle_dms_full,False,False,0.49
408,syn_000408.png,images/syn_000408.png,Ø5.04±0.005,Ø5.04,+0.005,-0.005,symmetric_tight,False,False,0.66
409,syn_000409.png,images/syn_000409.png,30°±15',30°,+15',-15',angle_dms_tol,False,False,-15.88
410,syn_000410.png,images/syn_000410.png,73.65 0/-0.015,73.65,0,-0.015,stacked_normal,False,False,-0.73
411,syn_000411.png,images/syn_000411.png,C0.05,C0.05,,,simple_chamfer,False,False,0.3
412,syn_000412.png,images/syn_000412.png,Ø78.551±0.025,Ø78.551,+0.025,-0.025,symmetric_tight,False,False,0.73
413,syn_000413.png,images/syn_000413.png,53.551 -0.005/-0.008,53.551,-0.005,-0.008,stacked_fraction,True,False,-0.76
414,syn_000414.png,images/syn_000414.png,0.25,0.25,,,simple_nominal_plain,False,False,-0.51
415,syn_000415.png,images/syn_000415.png,12.411 +0.003/+0.001,12.411,+0.003,+0.001,stacked_normal,False,False,-0.51
416,syn_000416.png,images/syn_000416.png,M8,M8,,,simple_thread_qty,False,False,0.35
417,syn_000417.png,images/syn_000417.png,0.652±0.01,0.652,+0.01,-0.01,symmetric_tight,False,False,0.47
418,syn_000418.png,images/syn_000418.png,Ø16.350±0.01,Ø16.350,+0.01,-0.01,symmetric_tight,False,False,0.56
419,syn_000419.png,images/syn_000419.png,0.25 -0.002/-0.004,0.25,-0.002,-0.004,stacked_fraction,True,False,0.56
420,syn_000420.png,images/syn_000420.png,R0.25 MIN,R0.25 MIN,,,simple_radius_corner,False,False,-0.32
421,syn_000421.png,images/syn_000421.png,"89°18'50""","89°18'50""",,,angle_dms_full,False,False,44.13
422,syn_000422.png,images/syn_000422.png,0.785°,0.785°,,,angle_decimal_deg,False,False,0.11
423,syn_000423.png,images/syn_000423.png,R12.160 0/-0.015,R12.160,0,-0.015,stacked_normal,False,False,-0.5
424,syn_000424.png,images/syn_000424.png,Ø4.649 +0.02/-0.02,Ø4.649,+0.02,-0.02,stacked_normal,False,False,0.34
425,syn_000425.png,images/syn_000425.png,0.0222±0.002,0.0222,+0.002,-0.002,symmetric_tight,False,False,0.01
426,syn_000426.png,images/syn_000426.png,Ø90.431 -0.002/-0.005,Ø90.431,-0.002,-0.005,stacked_fraction,True,False,0.55
427,syn_000427.png,images/syn_000427.png,4X Ø6.5,4X Ø6.5,,,simple_thread_qty,False,False,0.7
428,syn_000428.png,images/syn_000428.png,Ø10.50 +0.05/-0.005,Ø10.50,+0.05,-0.005,stacked_normal,False,False,-0.43
429,syn_000429.png,images/syn_000429.png,77.809 -0.002/-0.004,77.809,-0.002,-0.004,stacked_fraction,True,False,0.65
430,syn_000430.png,images/syn_000430.png,Ø75.447 +0.03/0,Ø75.447,+0.03,0,stacked_fraction,True,False,0.46
431,syn_000431.png,images/syn_000431.png,C0.1208 -0.003/-0.008,C0.1208,-0.003,-0.008,stacked_normal,False,False,0.79
